Country,Zipcode,Amount,Lat,Long
US,68745,12571930,42.42,-97.09
US,68434,10864882,40.91,-97.09
US,68350,8843258,40.08,-97.09
US,74851,10612779,35.41,-97.09
US,57036,8900052,43.27,-97.09
US,75027,8756649,33.02,-97.09
US,76691,9079902,31.8,-97.09
US,75022,9424673,33.02,-97.09
US,75028,12616453,33.02,-97.09
US,66866,8892768,38.16,-97.1
US,67017,9634123,37.78,-97.1
US,58275,8988176,47.67,-97.1
US,58278,11342839,47.77,-97.1
US,57073,11948599,43,-97.1
US,57042,12569865,44,-97.1
US,57224,8865783,45.85,-97.1
US,78941,10669973,29.68,-97.1
US,76640,9370261,31.67,-97.1
US,76084,9782211,32.42,-97.1
US,77976,10649400,28.91,-97.1
US,67441,9665910,38.9,-97.11
US,67146,9523636,37.38,-97.11
US,68343,12296094,40.64,-97.11
US,73402,9569192,34.19,-97.11
US,73401,8720764,34.19,-97.11
US,73403,9669009,34.19,-97.11
US,76632,10026472,31.29,-97.11
US,78659,10087623,30.21,-97.11
US,76645,10153687,32,-97.11
US,76209,11169170,33.23,-97.11
US,76063,10704087,32.56,-97.11
US,76684,10788229,31.72,-97.11
US,67432,10686418,39.37,-97.12
US,67041,10703414,38.05,-97.12
US,56744,8904182,48.19,-97.12
US,68629,9744671,41.72,-97.12
US,68632,11265635,41.25,-97.12
US,73458,8903242,34.28,-97.12
US,73448,12603729,33.93,-97.12
US,76094,11868532,32.69,-97.12
US,76007,10661191,32.69,-97.12
US,76004,9022815,32.69,-97.12
US,76518,11046654,30.87,-97.12
US,76096,11252692,32.69,-97.12
US,76003,9045470,32.69,-97.12
US,76011,8739282,32.69,-97.12
US,76015,9846911,32.69,-97.12
US,76014,9483720,32.69,-97.12
US,76010,10056655,32.69,-97.12
US,76018,8834658,32.69,-97.12
US,76006,11886659,32.69,-97.12
US,76013,11278268,32.69,-97.12
US,76012,9922272,32.69,-97.12
US,76002,9863020,32.69,-97.12
US,76001,10142496,32.69,-97.12
US,76016,11533444,32.69,-97.12
US,76017,11967955,32.69,-97.12
US,76005,10240734,32.69,-97.12
US,76019,9566453,32.69,-97.12
US,67133,10144304,37.56,-97.13
US,67002,12480681,37.69,-97.13
US,66962,10908252,39.63,-97.13
US,58081,12615218,46.26,-97.13
US,73030,10162741,34.48,-97.13
US,57212,12559402,44.36,-97.13
US,57053,9609672,43.39,-97.13
US,76206,10839906,33.21,-97.13
US,76095,9614692,32.84,-97.13
US,76202,11201982,33.21,-97.13
US,76207,9030156,33.21,-97.13
US,76201,11002320,33.21,-97.13
US,76205,11625706,33.21,-97.13
US,76022,9786306,32.84,-97.13
US,76208,9323132,33.21,-97.13
US,76021,9806226,32.84,-97.13
US,76203,11433523,33.21,-97.13
US,76204,11698458,33.21,-97.13
US,67154,10636492,37.96,-97.14
US,67051,9679920,37.11,-97.14
US,58053,11279494,46.07,-97.14
US,73459,12118680,33.79,-97.14
US,73451,10789439,34.17,-97.14
US,73454,9068601,34.17,-97.14
US,77975,12432502,29.57,-97.14
US,78335,11292330,27.9,-97.14
US,76055,10496502,32.15,-97.14
US,77995,12421985,29.29,-97.14
US,78336,12040984,27.9,-97.14
US,76034,12368469,32.89,-97.14
US,76092,12442833,32.95,-97.14
US,67483,10006837,38.54,-97.15
US,73453,10906692,34.07,-97.15
US,74644,10002072,36.56,-97.15
US,57037,12383745,43.08,-97.15
US,76241,12070923,33.63,-97.15
US,78957,12441548,30,-97.15
US,76240,10870899,33.63,-97.15
US,77989,11514247,29,-97.15
US,67119,11460910,37.27,-97.16
US,68792,9659273,42.73,-97.16
US,73098,11832672,34.64,-97.16
US,57201,12166304,44.91,-97.16
US,76272,9872988,33.48,-97.16
US,66958,8816723,39.84,-97.17
US,58256,8865700,48.07,-97.17
US,58225,10400163,48.56,-97.17
US,68790,10752358,42.17,-97.17
US,68352,11229170,40.14,-97.17
US,68439,10691533,40.97,-97.17
US,74651,10450367,36.45,-97.17
US,74857,9783055,35.4,-97.17
US,57031,10137833,42.88,-97.17
US,77984,9347151,29.43,-97.17
US,76050,10832381,32.26,-97.17
US,76266,12030663,33.36,-97.17
US,76054,8753848,32.83,-97.17
US,76053,10199286,32.83,-97.17
US,76226,8938683,33.11,-97.17
US,73054,11130619,35.66,-97.18
US,73045,12511659,35.48,-97.18
US,57072,11685546,42.95,-97.18
US,57048,9770814,43.7,-97.18
US,76715,9847385,31.56,-97.18
US,76701,11240432,31.56,-97.18
US,76714,11102294,31.56,-97.18
US,76703,10978146,31.56,-97.18
US,76702,10487972,31.56,-97.18
US,76704,10749651,31.56,-97.18
US,76711,9997469,31.56,-97.18
US,76707,11862967,31.56,-97.18
US,76705,11613469,31.56,-97.18
US,76706,11966807,31.56,-97.18
US,76708,11410869,31.56,-97.18
US,76710,10667079,31.56,-97.18
US,76523,9664659,30.76,-97.18
US,76716,10911360,31.56,-97.18
US,76798,11868624,31.56,-97.18
US,76797,9016696,31.56,-97.18
US,76799,11621146,31.56,-97.18
US,68464,8742391,40.39,-97.19
US,68723,10706576,42.27,-97.19
US,76643,11278964,31.45,-97.19
US,67063,11858976,38.35,-97.2
US,67468,9220698,39.46,-97.2
US,56740,12166502,48.99,-97.2
US,68727,9832534,42.5,-97.2
US,68717,9427117,42.41,-97.2
US,68669,10586892,41.07,-97.2
US,57241,12267823,44.65,-97.2
US,57248,10474784,44.57,-97.2
US,57214,10173627,44.48,-97.2
US,57256,8948950,45.33,-97.2
US,76061,9996169,32.42,-97.2
US,76577,11809726,30.61,-97.2
US,78362,10494624,27.87,-97.2
US,58012,12595405,46.9,-97.21
US,58006,11895285,47.1,-97.21
US,58009,8910448,47.34,-97.21
US,58048,9740444,47.19,-97.21
US,68364,11414244,40.83,-97.21
US,57047,12639472,43.48,-97.21
US,57054,8764357,44.12,-97.21
US,76250,11990701,33.63,-97.21
US,76630,8969893,31.33,-97.21
US,76182,10960362,32.86,-97.21
US,76060,9568286,32.64,-97.21
US,76655,11011009,31.38,-97.21
US,76009,12235022,32.41,-97.21
US,76180,9411212,32.86,-97.21
US,77960,10048297,28.69,-97.21
US,78340,11540985,28.09,-97.21
US,67410,10007220,38.92,-97.22
US,67438,12261896,38.48,-97.22
US,56755,11653088,48.97,-97.22
US,58004,9245849,47,-97.22
US,68779,11211165,41.94,-97.22
US,73075,8886340,34.72,-97.22
US,76622,11959239,31.85,-97.22
US,78650,10414179,30.3,-97.22
US,76569,12663155,30.93,-97.22
US,78578,9775341,26.07,-97.22
US,76249,11375613,33.26,-97.22
US,76244,11844194,32.93,-97.22
US,76248,10546536,32.93,-97.22
US,68643,10012337,41.7,-97.23
US,73027,9981042,35.95,-97.23
US,78597,8708733,26.41,-97.23
US,76712,10928306,31.49,-97.23
US,76262,11471880,33,-97.23
US,76564,10010260,31.12,-97.23
US,76299,12092942,32.99,-97.23
US,67110,11352122,37.48,-97.24
US,67055,10959665,37.74,-97.24
US,58052,9876676,46.65,-97.24
US,58271,11987986,48.96,-97.24
US,68624,11273820,41.34,-97.24
US,68774,10551579,42.8,-97.24
US,76795,9898405,31.47,-97.24
US,67037,10111808,37.54,-97.25
US,67151,10537748,38.11,-97.25
US,76636,12662939,32.17,-97.25
US,67482,12395369,39.02,-97.26
US,68739,9502142,42.62,-97.26
US,73050,12538052,35.94,-97.26
US,73074,12673979,34.82,-97.26
US,73020,10284095,35.48,-97.26
US,57043,10190162,43.42,-97.26
US,67221,9778771,37.62,-97.27
US,66937,11334275,39.56,-97.27
US,67067,12202725,37.79,-97.27
US,67013,9990280,37.39,-97.27
US,73443,12641601,34.18,-97.27
US,57046,11745097,42.92,-97.27
US,78377,9144270,28.3,-97.27
US,76117,11574694,32.81,-97.27
US,68313,12120946,40.77,-97.28
US,68359,10705204,40.65,-97.28
US,73430,8762245,33.9,-97.28
US,57270,9581865,45.86,-97.28
US,76259,9277166,33.17,-97.28
US,77954,12588328,29.09,-97.28
US,58057,12194072,46.39,-97.29
US,68658,10762078,41.19,-97.29
US,68338,10539846,40.32,-97.29
US,74631,9576980,36.8,-97.29
US,73049,10991894,35.56,-97.29
US,57012,11684767,43.59,-97.29
US,78959,9917222,29.69,-97.29
US,76578,9923806,30.58,-97.29
US,78359,10111029,27.92,-97.29
US,76247,11732750,33.08,-97.29
US,66944,9937983,39.85,-97.3
US,67073,10921327,38.37,-97.3
US,68740,11198965,42.11,-97.3
US,68667,10711149,41.1,-97.3
US,74653,10017666,36.68,-97.3
US,73077,9394607,36.28,-97.3
US,57273,10825262,45.33,-97.3
US,57051,8743282,44.22,-97.3
US,76238,11478800,33.49,-97.3
US,78953,12363226,29.93,-97.3
US,76524,10474084,31.35,-97.3
US,76579,11469369,31.19,-97.3
US,78602,11746370,30.11,-97.3
US,77967,10922085,29.31,-97.3
US,77974,10288070,28.92,-97.3
US,67120,12124989,37.47,-97.31
US,68429,12653962,40.04,-97.31
US,73095,9836791,34.91,-97.31
US,76633,9635619,31.67,-97.31
US,76253,10599659,33.62,-97.31
US,76166,12533902,32.72,-97.31
US,67458,11676653,39.17,-97.32
US,58257,9619846,47.5,-97.32
US,73066,11211705,35.49,-97.32
US,73007,12191964,35.66,-97.32
US,57235,10737832,45.05,-97.32
US,76097,11980482,32.53,-97.32
US,78393,8985342,28.23,-97.32
US,76692,8859970,31.94,-97.32
US,78374,11648587,27.87,-97.32
US,76028,10270308,32.53,-97.32
US,76533,10644897,31.01,-97.32
US,68453,11062976,40.41,-97.33
US,74632,10106597,36.92,-97.33
US,73051,10755142,35.01,-97.33
US,76163,11704297,32.75,-97.33
US,76136,10353154,32.75,-97.33
US,76124,8736754,32.75,-97.33
US,76185,12342559,32.75,-97.33
US,76101,8800656,32.75,-97.33
US,76147,10181690,32.75,-97.33
US,76162,11569310,32.75,-97.33
US,76121,12512077,32.75,-97.33
US,76161,11095970,32.75,-97.33
US,76059,9276844,32.39,-97.33
US,76155,11695607,32.75,-97.33
US,76177,9554888,32.75,-97.33
US,76104,12008580,32.75,-97.33
US,76164,9519744,32.75,-97.33
US,76103,10902689,32.75,-97.33
US,76105,12286930,32.75,-97.33
US,76115,10795431,32.75,-97.33
US,76111,9981468,32.75,-97.33
US,76118,10636030,32.75,-97.33
US,76120,8922938,32.75,-97.33
US,76114,12026104,32.75,-97.33
US,76106,10833820,32.75,-97.33
US,76134,10567990,32.75,-97.33
US,76102,9632793,32.75,-97.33
US,76135,10847539,32.75,-97.33
US,76140,12233194,32.75,-97.33
US,76119,9020884,32.75,-97.33
US,76052,10664262,32.95,-97.33
US,76110,9592436,32.75,-97.33
US,76148,10233665,32.75,-97.33
US,76112,12677988,32.75,-97.33
US,76126,8915738,32.75,-97.33
US,76131,10756735,32.75,-97.33
US,76123,12222004,32.75,-97.33
US,76109,12652277,32.75,-97.33
US,76107,11074827,32.75,-97.33
US,76108,11164521,32.75,-97.33
US,76132,9126156,32.75,-97.33
US,76133,10842786,32.75,-97.33
US,76116,10355134,32.75,-97.33
US,76179,10915839,32.75,-97.33
US,76137,9450194,32.75,-97.33
US,76113,11844940,32.75,-97.33
US,76181,11841877,32.75,-97.33
US,76150,10656278,32.75,-97.33
US,76122,10134211,32.75,-97.33
US,76129,11256645,32.75,-97.33
US,76130,11186814,32.75,-97.33
US,76191,11494035,32.75,-97.33
US,76192,12531546,32.75,-97.33
US,76193,10573942,32.75,-97.33
US,76195,11618704,32.75,-97.33
US,76196,9480842,32.75,-97.33
US,76197,9636762,32.75,-97.33
US,76198,8692950,32.75,-97.33
US,76199,10863723,32.75,-97.33
US,67277,11245238,37.68,-97.34
US,67278,8852677,37.68,-97.34
US,67117,9887108,38.07,-97.34
US,67202,10973360,37.68,-97.34
US,67201,12460372,37.68,-97.34
US,67228,11484362,37.68,-97.34
US,67210,10014220,37.68,-97.34
US,67214,11031593,37.68,-97.34
US,67215,12242654,37.68,-97.34
US,67219,8779892,37.68,-97.34
US,67211,10484479,37.68,-97.34
US,67213,12248543,37.68,-97.34
US,67060,8702785,37.56,-97.34
US,67220,10784424,37.68,-97.34
US,67209,8886584,37.68,-97.34
US,67216,9204350,37.68,-97.34
US,67208,10000029,37.68,-97.34
US,67218,12289986,37.68,-97.34
US,67235,12515868,37.68,-97.34
US,67204,9008705,37.68,-97.34
US,67114,12066457,38.04,-97.34
US,67203,11080407,37.68,-97.34
US,67217,9567952,37.68,-97.34
US,67230,10110593,37.68,-97.34
US,67226,9000493,37.68,-97.34
US,67207,11167108,37.68,-97.34
US,67205,11433983,37.68,-97.34
US,67206,11411535,37.68,-97.34
US,67212,9879671,37.68,-97.34
US,67053,9528014,38.24,-97.34
US,67275,9239401,37.68,-97.34
US,67223,12221387,37.68,-97.34
US,67227,10266085,37.68,-97.34
US,67232,12326936,37.68,-97.34
US,67276,11288279,37.68,-97.34
US,67260,10646956,37.68,-97.34
US,58079,11034584,46.9,-97.34
US,68456,11133110,40.89,-97.34
US,73070,9002168,35.22,-97.34
US,73026,9512142,35.22,-97.34
US,73069,8871710,35.22,-97.34
US,73071,9106803,35.22,-97.34
US,73072,10105709,35.22,-97.34
US,73019,9336613,35.22,-97.34
US,66955,12446637,39.98,-97.35
US,68602,9191453,41.43,-97.35
US,68771,11675025,42.37,-97.35
US,68601,12591236,41.43,-97.35
US,68330,11504498,40.71,-97.35
US,73444,11675760,34.5,-97.35
US,76036,11198534,32.57,-97.35
US,58274,10295352,47.49,-97.36
US,58228,9697763,47.92,-97.36
US,58258,11094108,48.01,-97.36
US,68631,10264314,41.7,-97.36
US,68736,11948386,42.69,-97.36
US,57076,10156122,43.99,-97.36
US,76505,11728944,31.09,-97.36
US,76503,11128490,31.09,-97.36
US,76557,10342289,31.3,-97.36
US,76501,9321375,31.09,-97.36
US,76504,10486327,31.09,-97.36
US,76502,11169307,31.09,-97.36
US,76508,10605415,31.09,-97.36
US,67480,10892656,38.91,-97.37
US,67147,10486775,37.83,-97.37
US,58261,10231981,48.29,-97.37
US,73073,11882910,36.14,-97.37
US,73084,11263594,35.5,-97.37
US,73080,11520866,35.01,-97.37
US,73068,10801318,35.14,-97.37
US,57249,12423786,44.36,-97.37
US,76554,11023744,30.97,-97.37
US,76093,11928649,32.23,-97.37
US,76252,10273053,33.65,-97.37
US,76657,9971962,31.45,-97.37
US,78621,10178817,30.34,-97.37
US,58204,8693755,47.96,-97.38
US,58013,9497389,46.07,-97.38
US,58029,8852851,47.11,-97.38
US,58205,10507988,47.96,-97.38
US,68303,8747618,40.24,-97.38
US,68406,10658297,40.49,-97.38
US,57058,11772470,43.72,-97.38
US,57239,11206142,45.46,-97.38
US,57242,9313414,44.75,-97.38
US,78615,10429456,30.46,-97.38
US,76058,12513971,32.46,-97.38
US,66938,9158809,39.59,-97.39
US,67152,8789674,37.27,-97.39
US,58002,10191458,46.97,-97.39
US,73433,10326389,34.62,-97.39
US,57078,11169520,42.88,-97.39
US,57079,12318424,42.87,-97.39
US,78465,9991594,27.8,-97.39
US,78402,10810845,27.8,-97.39
US,78406,9102328,27.8,-97.39
US,78463,12567894,27.8,-97.39
US,78467,11758823,27.8,-97.39
US,78460,8821607,27.8,-97.39
US,78468,11625460,27.8,-97.39
US,78426,10696191,27.8,-97.39
US,78469,9274675,27.8,-97.39
US,78480,10530843,27.8,-97.39
US,78403,10426436,27.8,-97.39
US,78427,11327005,27.8,-97.39
US,78466,12346698,27.8,-97.39
US,76627,9469758,32.14,-97.39
US,78407,10921702,27.8,-97.39
US,78401,12527716,27.8,-97.39
US,78409,10581995,27.8,-97.39
US,78662,10503760,29.99,-97.39
US,78417,9743210,27.8,-97.39
US,77963,9549927,28.66,-97.39
US,78390,11486319,27.98,-97.39
US,78408,11641371,27.8,-97.39
US,78405,11154353,27.8,-97.39
US,78416,11212119,27.8,-97.39
US,78404,10733288,27.8,-97.39
US,78411,12100342,27.8,-97.39
US,78415,11423664,27.8,-97.39
US,78410,8839924,27.8,-97.39
US,78412,11081294,27.8,-97.39
US,78418,10792871,27.8,-97.39
US,78414,9588860,27.8,-97.39
US,78413,10213535,27.8,-97.39
US,76267,10814035,33.35,-97.39
US,78472,9506169,27.8,-97.39
US,78419,9341703,27.8,-97.39
US,78470,9006064,27.8,-97.39
US,78471,11074710,27.8,-97.39
US,78473,12357827,27.79,-97.39
US,78474,11129397,27.8,-97.39
US,78475,10750761,27.79,-97.39
US,78476,10691844,27.8,-97.39
US,78477,9200286,27.8,-97.39
US,78478,10571828,27.79,-97.39
US,67140,9308815,37.04,-97.4
US,58237,10122818,48.41,-97.4
US,58016,10546650,47.34,-97.4
US,58035,12397614,47.27,-97.4
US,68367,10464931,41.02,-97.4
US,73063,12410890,36.06,-97.4
US,76534,11812417,30.88,-97.4
US,76031,12212336,32.34,-97.4
US,76033,11331025,32.34,-97.4
US,68702,11812671,42.03,-97.41
US,68701,9930247,42.03,-97.41
US,68362,9539064,40.14,-97.41
US,73057,9869978,34.81,-97.41
US,73083,8976569,35.67,-97.41
US,73003,12468206,35.67,-97.41
US,73034,10212152,35.67,-97.41
US,73013,9475723,35.67,-97.41
US,57247,9067072,45.72,-97.41
US,76574,12482261,30.57,-97.41
US,77993,12479425,28.83,-97.41
US,67448,9451114,38.7,-97.42
US,67428,11367170,38.38,-97.42
US,67135,10725883,37.91,-97.42
US,67062,10978624,38.13,-97.42
US,67476,11749541,38.55,-97.42
US,66960,12218603,39.96,-97.42
US,68662,8709852,41.19,-97.42
US,73044,9571401,35.84,-97.42
US,73441,11626240,33.87,-97.42
US,57232,12513500,45.61,-97.42
US,76511,11983932,30.79,-97.42
US,78461,11356906,27.79,-97.42
US,66930,9089084,39.7,-97.43
US,73463,8787025,34.15,-97.43
US,73437,8990614,34.33,-97.43
US,57029,9282431,43.35,-97.43
US,76127,11419624,32.77,-97.43
US,78598,12531161,26.55,-97.43
US,76573,11735252,30.72,-97.43
US,58276,9981492,48.62,-97.44
US,58236,9588776,48.7,-97.44
US,68351,12168207,40.64,-97.44
US,74630,9109091,36.53,-97.44
US,74646,11515126,36.8,-97.44
US,57233,9836645,44.48,-97.44
US,76530,9705014,30.71,-97.44
US,76638,10872310,31.53,-97.44
US,78629,11037039,29.5,-97.44
US,67466,9225828,39.35,-97.45
US,66940,10363273,39.8,-97.45
US,58060,10516098,46.26,-97.45
US,58240,11271396,47.63,-97.45
US,58238,12318432,48.8,-97.45
US,68748,9397623,41.82,-97.45
US,68738,9335093,42.1,-97.45
US,68416,12295218,40.41,-97.45
US,73757,8700849,36.28,-97.45
US,78347,12224175,27.58,-97.45
US,76263,12103222,33.48,-97.45
US,67101,9095798,37.77,-97.46
US,58235,11667463,48.08,-97.46
US,68460,11347656,40.89,-97.46
US,68749,9689293,42.45,-97.46
US,68747,9534914,42.38,-97.46
US,73487,11950382,34.47,-97.46
US,57243,8772777,44.88,-97.46
US,57221,9554007,44.58,-97.46
US,76078,9042393,33.05,-97.46
US,76513,12028144,31.06,-97.46
US,77994,9154455,29.2,-97.46
US,58216,10948630,48.88,-97.47
US,58233,11069781,48.21,-97.47
US,73025,11452332,35.65,-97.47
US,57272,12021730,45.08,-97.47
US,76689,11514455,31.65,-97.47
US,76071,11301184,32.99,-97.47
US,78566,10432750,26.07,-97.47
US,76246,11211956,33.38,-97.47
US,78568,12288100,26.1,-97.47
US,68653,8932736,41.53,-97.48
US,68642,10363897,41.68,-97.48
US,73434,11155089,34.62,-97.48
US,73438,11479133,34.23,-97.48
US,73093,9992178,35.05,-97.48
US,73039,10738148,34.62,-97.48
US,73435,9562667,34.35,-97.48
US,78522,9388410,25.92,-97.48
US,78632,10003119,29.66,-97.48
US,78523,10179688,25.92,-97.48
US,78526,10767478,25.92,-97.48
US,78520,11861312,25.92,-97.48
US,78521,11561596,25.92,-97.48
US,58214,9405624,47.91,-97.49
US,58007,8701845,47.04,-97.49
US,58068,8858936,46.58,-97.49
US,68730,12392576,42.73,-97.49
US,68634,9871082,41.39,-97.49
US,68375,12182447,40,-97.49
US,57319,9424913,43.55,-97.49
US,57261,9907800,45.49,-97.49
US,57067,9196963,42.98,-97.49
US,57271,9703936,44.7,-97.49
US,67470,10108111,38.87,-97.5
US,67056,8910491,38,-97.5
US,67026,8753994,37.5,-97.5
US,58067,10423241,46.05,-97.5
US,57321,9471608,43.88,-97.5
US,76561,11297689,31.41,-97.5
US,78164,9150289,28.98,-97.5
US,78387,11200128,28.03,-97.5
US,78612,10209873,30.08,-97.5
US,78677,8788036,29.35,-97.5
US,67016,11223421,37.88,-97.51
US,67107,9481728,38.2,-97.51
US,73136,10823799,35.46,-97.51
US,73146,11699871,35.46,-97.51
US,73137,10763880,35.46,-97.51
US,73147,11128612,35.46,-97.51
US,73123,9314542,35.46,-97.51
US,73481,9222464,34.44,-97.51
US,73113,9332390,35.46,-97.51
US,73157,11128347,35.46,-97.51
US,73172,12589111,35.46,-97.51
US,73156,11358163,35.46,-97.51
US,73143,12680810,35.46,-97.51
US,73101,12364153,35.46,-97.51
US,73153,10195358,35.46,-97.51
US,73140,10909246,35.46,-97.51
US,73189,11012049,35.46,-97.51
US,73173,9216062,35.46,-97.51
US,73104,11586441,35.46,-97.51
US,73141,11715592,35.46,-97.51
US,73169,10084019,35.46,-97.51
US,73154,10929821,35.46,-97.51
US,73145,10359581,35.46,-97.51
US,73117,12023262,35.46,-97.51
US,73149,10403217,35.46,-97.51
US,73121,9206595,35.46,-97.51
US,73102,12086910,35.46,-97.51
US,73105,12269836,35.46,-97.51
US,73179,9980180,35.46,-97.51
US,73151,11019600,35.46,-97.51
US,73128,10009533,35.46,-97.51
US,73134,10103318,35.46,-97.51
US,73131,12674595,35.46,-97.51
US,73108,11562028,35.46,-97.51
US,73111,9696890,35.46,-97.51
US,73150,9860015,35.46,-97.51
US,73103,10259318,35.46,-97.51
US,73106,9019548,35.46,-97.51
US,73165,8979331,35.46,-97.51
US,73129,12464236,35.46,-97.51
US,73109,12145178,35.46,-97.51
US,73122,10044927,35.46,-97.51
US,73114,11265753,35.46,-97.51
US,73139,10650079,35.46,-97.51
US,73119,9609163,35.46,-97.51
US,73127,8933741,35.46,-97.51
US,73115,10755740,35.46,-97.51
US,73118,10632621,35.46,-97.51
US,73135,12061167,35.46,-97.51
US,73107,9272179,35.46,-97.51
US,73142,9272722,35.46,-97.51
US,73130,12629037,35.46,-97.51
US,73116,11339894,35.46,-97.51
US,73110,11163509,35.46,-97.51
US,73159,10480988,35.46,-97.51
US,73132,9552809,35.46,-97.51
US,73112,11898271,35.46,-97.51
US,73162,12198093,35.46,-97.51
US,73120,8931917,35.46,-97.51
US,73170,11027354,35.46,-97.51
US,73160,11091991,35.46,-97.51
US,73124,12665485,35.46,-97.51
US,73125,9579413,35.46,-97.51
US,73126,12596385,35.46,-97.51
US,73144,8816929,35.46,-97.51
US,73148,9419198,35.46,-97.51
US,73152,8801427,35.46,-97.51
US,73155,11436305,35.46,-97.51
US,73164,9786158,35.46,-97.51
US,73178,12428900,35.46,-97.51
US,74636,12656186,36.8,-97.51
US,73163,10261930,35.46,-97.51
US,73167,11109358,35.46,-97.51
US,73184,11400325,35.46,-97.51
US,73185,10037427,35.46,-97.51
US,73190,10780418,35.46,-97.51
US,73194,9091811,35.46,-97.51
US,73196,9016404,35.46,-97.51
US,73193,12663295,35.45,-97.51
US,73197,10433294,35.46,-97.51
US,73199,10656362,35.45,-97.51
US,67417,8847317,39.45,-97.52
US,68767,8703729,42.19,-97.52
US,73012,9322856,35.65,-97.52
US,57349,11514546,44.01,-97.52
US,57274,9269579,45.33,-97.52
US,76265,10665662,33.69,-97.52
US,76044,12357293,32.44,-97.52
US,76571,8738648,30.95,-97.52
US,67443,10576471,38.38,-97.53
US,67030,10172941,37.78,-97.53
US,66959,10688059,39.91,-97.53
US,68786,11340262,42.49,-97.53
US,76098,10928915,32.89,-97.53
US,78616,9025612,29.87,-97.53
US,76020,9687578,32.89,-97.53
US,78107,12054082,28.5,-97.53
US,67103,9497726,37.26,-97.54
US,68651,11736599,41.17,-97.54
US,73488,9598790,34.5,-97.54
US,57231,12242133,44.38,-97.54
US,78634,9030316,30.54,-97.54
US,58265,10383006,48.98,-97.55
US,58011,10095560,46.92,-97.55
US,68315,8993674,40.25,-97.55
US,74643,9112368,36.69,-97.55
US,78575,12464775,26.03,-97.55
US,78653,9215815,30.34,-97.55
US,58267,9553606,47.73,-97.56
US,68322,11267282,40.33,-97.56
US,73198,12163029,35.52,-97.56
US,76023,10469512,33.08,-97.56
US,78614,10265521,29.43,-97.56
US,67052,12563691,37.65,-97.57
US,58064,11551842,47.15,-97.57
US,73425,12524604,34.45,-97.57
US,57045,8691386,43.23,-97.57
US,76526,11180023,31.31,-97.57
US,76558,12285360,31.31,-97.57
US,68354,9161833,40.63,-97.58
US,68370,10339346,40.16,-97.58
US,68444,12154910,40.41,-97.58
US,73730,12332998,36.3,-97.58
US,73738,10155568,36.43,-97.58
US,73028,11043196,35.94,-97.58
US,57236,11663437,44.95,-97.58
US,76652,12169081,32.11,-97.58
US,78583,10875172,26.23,-97.58
US,78370,8975379,27.94,-97.58
US,76634,9320977,31.78,-97.58
US,76644,9203145,31.78,-97.58
US,67422,9572120,39.03,-97.59
US,58027,9193649,46.62,-97.59
US,68401,9878896,40.74,-97.59
US,68765,12563158,42.35,-97.59
US,68666,12217189,41.11,-97.59
US,68715,9840688,41.99,-97.59
US,68467,11968012,40.87,-97.59
US,73456,11935161,34.17,-97.59
US,73065,10607337,35.24,-97.59
US,73195,10146762,35.4,-97.59
US,57040,10856854,43.03,-97.59
US,57374,9119603,43.72,-97.59
US,76239,9426877,33.54,-97.59
US,76234,10442264,33.23,-97.59
US,78658,11392220,29.59,-97.59
US,78673,8890819,30.75,-97.59
US,78674,12453387,30.67,-97.59
US,67022,10217515,37.03,-97.6
US,67416,8774433,38.68,-97.6
US,68647,11896090,41.47,-97.6
US,68361,10889490,40.52,-97.6
US,68316,9393176,41,-97.6
US,73052,11638029,34.83,-97.6
US,76671,11326871,32.01,-97.6
US,76537,9621339,30.81,-97.6
US,78617,8732615,30.16,-97.6
US,76008,12240362,32.69,-97.6
US,67402,11548998,38.81,-97.61
US,67401,10243457,38.81,-97.61
US,58043,9104669,45.95,-97.61
US,68327,8803591,40,-97.61
US,78141,11934645,28.92,-97.61
US,76559,11709564,31.07,-97.61
US,67001,9132715,37.79,-97.62
US,58251,9597481,47.9,-97.62
US,58220,10546790,48.79,-97.62
US,73031,11715776,35.03,-97.62
US,73056,9453836,36.15,-97.62
US,57332,11130770,43.6,-97.62
US,78691,9335193,30.44,-97.62
US,78660,9237478,30.44,-97.62
US,66935,10323676,39.82,-97.63
US,58243,12056181,48.53,-97.63
US,58032,11377348,46.1,-97.63
US,57278,8864002,44.62,-97.63
US,78159,9960154,29.27,-97.63
US,78586,12290993,26.13,-97.63
US,78590,10809976,26.5,-97.63
US,67149,11198906,37.48,-97.64
US,67031,10750131,37.38,-97.64
US,58244,9019381,48.15,-97.64
US,68718,9441290,42.59,-97.64
US,73008,9279451,35.5,-97.64
US,57217,12485774,45.09,-97.64
US,76665,9483785,31.92,-97.64
US,78648,12137782,29.68,-97.64
US,78665,10639292,30.54,-97.64
US,76070,10530693,32.28,-97.64
US,58040,10044666,46.22,-97.65
US,73010,11873534,35.14,-97.65
US,73097,9335684,35.39,-97.65
US,57063,9448998,42.94,-97.65
US,78567,10527342,26.1,-97.65
US,78592,8982860,26.1,-97.65
US,76035,10303869,32.53,-97.65
US,76548,12046102,31.06,-97.65
US,78786,9660734,30.35,-97.65
US,66901,11730583,39.57,-97.66
US,67460,12610350,38.36,-97.66
US,58222,10202386,48.59,-97.66
US,58241,9854189,48.68,-97.66
US,68663,9561823,41.33,-97.66
US,73491,9814875,34.45,-97.66
US,73733,11742648,36.26,-97.66
US,74640,9255701,36.56,-97.66
